2018-07-17 10:56:03,551 - INFO - test
2018-07-17 10:56:23,557 - INFO - test
2018-07-17 10:56:43,561 - INFO - test
2018-07-17 10:57:03,566 - INFO - test
2018-07-17 10:57:23,573 - INFO - test
2018-07-17 10:57:43,579 - INFO - test
2018-07-17 10:58:03,582 - INFO - test
2018-07-17 10:58:23,589 - INFO - test
2018-07-17 10:58:43,596 - INFO - test
2018-07-17 10:59:03,601 - INFO - test
2018-07-17 10:59:23,606 - INFO - test
2018-07-17 10:59:43,611 - INFO - test
2018-07-17 11:00:03,615 - INFO - test
2018-07-17 11:00:23,619 - INFO - test
2018-07-17 11:00:43,623 - INFO - test
2018-07-17 11:01:03,628 - INFO - test
2018-07-17 11:01:23,632 - INFO - test
2018-07-17 11:01:43,636 - INFO - test
2018-07-17 11:02:03,640 - INFO - test
2018-07-17 11:02:23,645 - INFO - test
2018-07-17 11:02:43,649 - INFO - test
2018-07-17 11:03:03,653 - INFO - test
2018-07-17 11:03:23,658 - INFO - test
2018-07-17 11:03:43,663 - INFO - test
2018-07-17 11:04:03,667 - INFO - test
2018-07-17 11:04:23,684 - INFO - test
2018-07-17 11:04:43,704 - INFO - test
2018-07-17 11:05:03,713 - INFO - test
2018-07-17 11:05:23,720 - INFO - test
2018-07-17 11:05:43,722 - INFO - test
2018-07-17 11:06:03,728 - INFO - test
2018-07-17 11:06:23,734 - INFO - test
2018-07-17 11:06:43,740 - INFO - test
2018-07-17 11:07:03,742 - INFO - test
2018-07-17 11:07:23,748 - INFO - test
2018-07-17 11:07:43,752 - INFO - test
2018-07-17 11:08:03,757 - INFO - test
2018-07-17 11:08:23,761 - INFO - test
2018-07-17 11:08:43,766 - INFO - test
2018-07-17 11:09:03,771 - INFO - test
2018-07-17 11:09:23,775 - INFO - test
2018-07-17 11:09:43,780 - INFO - test
2018-07-17 11:10:03,785 - INFO - test
2018-07-17 11:10:23,790 - INFO - test
2018-07-17 11:10:43,795 - INFO - test
2018-07-17 11:11:03,800 - INFO - test
2018-07-17 11:11:23,805 - INFO - test
2018-07-17 11:11:43,810 - INFO - test
2018-07-17 11:12:03,815 - INFO - test
2018-07-17 11:12:23,819 - INFO - test
2018-07-17 11:12:43,824 - INFO - test
2018-07-17 11:13:03,829 - INFO - test
2018-07-17 11:13:23,834 - INFO - test
2018-07-17 11:13:43,839 - INFO - test
2018-07-17 11:14:03,844 - INFO - test
2018-07-17 11:14:23,849 - INFO - test
2018-07-17 11:14:43,853 - INFO - test
2018-07-17 11:15:03,859 - INFO - test
2018-07-17 11:15:23,863 - INFO - test
2018-07-17 11:15:43,868 - INFO - test
2018-07-17 11:16:03,873 - INFO - test
2018-07-17 11:16:23,878 - INFO - test
2018-07-17 11:16:43,882 - INFO - test
2018-07-17 11:17:03,887 - INFO - test
2018-07-17 11:17:23,893 - INFO - test
2018-07-17 11:17:43,897 - INFO - test
2018-07-17 11:18:03,902 - INFO - test
2018-07-17 11:18:23,908 - INFO - test
2018-07-17 11:18:43,913 - INFO - test
2018-07-17 11:19:03,918 - INFO - test
2018-07-17 11:19:23,924 - INFO - test
2018-07-17 11:19:43,932 - INFO - test
2018-07-17 11:20:03,940 - INFO - test
2018-07-17 11:20:23,944 - INFO - test
2018-07-17 11:20:43,949 - INFO - test
2018-07-17 11:21:03,953 - INFO - test
2018-07-17 11:21:23,959 - INFO - test
2018-07-17 11:21:43,963 - INFO - test
2018-07-17 11:22:03,967 - INFO - test
2018-07-17 11:22:23,973 - INFO - test
2018-07-17 11:22:43,977 - INFO - test
2018-07-17 11:23:03,983 - INFO - test
2018-07-17 11:23:23,989 - INFO - test
2018-07-17 11:23:43,994 - INFO - test
2018-07-17 11:24:04,000 - INFO - test
2018-07-17 11:24:24,006 - INFO - test
2018-07-17 11:24:44,010 - INFO - test
2018-07-17 11:25:04,011 - INFO - test
2018-07-17 11:25:24,013 - INFO - test
2018-07-17 11:25:44,019 - INFO - test
2018-07-17 11:26:04,025 - INFO - test
2018-07-17 11:26:24,028 - INFO - test
2018-07-17 11:26:44,029 - INFO - test
2018-07-17 11:27:04,030 - INFO - test
2018-07-17 11:27:24,033 - INFO - test
2018-07-17 11:27:44,037 - INFO - test
2018-07-17 11:28:04,043 - INFO - test
2018-07-17 11:28:24,045 - INFO - test
2018-07-17 11:28:44,046 - INFO - test
2018-07-17 11:29:04,051 - INFO - test
2018-07-17 11:29:24,055 - INFO - test
2018-07-17 11:29:44,058 - INFO - test
2018-07-17 11:30:04,059 - INFO - test
2018-07-17 11:30:24,067 - INFO - test
2018-07-17 11:30:44,076 - INFO - test
2018-07-17 11:31:04,084 - INFO - test
2018-07-17 11:31:24,091 - INFO - test
2018-07-17 11:31:44,098 - INFO - test
2018-07-17 11:32:04,108 - INFO - test
2018-07-17 11:32:24,117 - INFO - test
2018-07-17 11:32:44,124 - INFO - test
2018-07-17 11:33:04,135 - INFO - test
2018-07-17 11:33:24,143 - INFO - test
2018-07-17 11:33:44,149 - INFO - test
2018-07-17 11:34:04,156 - INFO - test
2018-07-17 11:34:24,173 - INFO - test
2018-07-17 11:34:44,179 - INFO - test
2018-07-17 11:35:04,188 - INFO - test
2018-07-17 11:35:24,197 - INFO - test
2018-07-17 11:35:44,208 - INFO - test
2018-07-17 11:36:04,214 - INFO - test
2018-07-17 11:36:24,220 - INFO - test
2018-07-17 11:36:44,227 - INFO - test
2018-07-17 11:37:04,237 - INFO - test
2018-07-17 11:37:24,245 - INFO - test
2018-07-17 11:37:44,254 - INFO - test
2018-07-17 11:38:04,262 - INFO - test
2018-07-17 11:38:24,271 - INFO - test
2018-07-17 11:38:44,277 - INFO - test
2018-07-17 11:39:04,285 - INFO - test
2018-07-17 11:39:24,296 - INFO - test
2018-07-17 11:39:44,300 - INFO - test
2018-07-17 11:40:04,310 - INFO - test
2018-07-17 11:40:24,321 - INFO - test
2018-07-17 11:40:44,331 - INFO - test
2018-07-17 11:41:04,340 - INFO - test
2018-07-17 11:41:24,349 - INFO - test
2018-07-17 11:41:44,358 - INFO - test
2018-07-17 11:42:04,368 - INFO - test
2018-07-17 11:42:24,373 - INFO - test
2018-07-17 11:42:44,378 - INFO - test
2018-07-17 11:43:04,389 - INFO - test
2018-07-17 11:43:24,391 - INFO - test
2018-07-17 11:43:44,398 - INFO - test
2018-07-17 11:44:04,406 - INFO - test
2018-07-17 11:44:24,414 - INFO - test
2018-07-17 11:44:44,423 - INFO - test
2018-07-17 11:45:04,432 - INFO - test
2018-07-17 11:45:24,442 - INFO - test
2018-07-17 11:45:44,449 - INFO - test
2018-07-17 11:46:04,455 - INFO - test
2018-07-17 11:46:24,464 - INFO - test
2018-07-17 11:46:44,471 - INFO - test
2018-07-17 11:47:04,477 - INFO - test
2018-07-17 11:47:24,483 - INFO - test
2018-07-17 11:47:44,488 - INFO - test
2018-07-17 11:48:04,505 - INFO - test
2018-07-17 11:48:24,516 - INFO - test
2018-07-17 11:48:44,526 - INFO - test
2018-07-17 11:49:04,532 - INFO - test
2018-07-17 11:49:24,541 - INFO - test
2018-07-17 11:49:44,554 - INFO - test
2018-07-17 11:50:04,574 - INFO - test
2018-07-17 11:50:24,579 - INFO - test
2018-07-17 11:50:44,582 - INFO - test
2018-07-17 11:51:04,591 - INFO - test
2018-07-17 11:51:24,599 - INFO - test
2018-07-17 11:51:44,605 - INFO - test
2018-07-17 11:52:04,616 - INFO - test
2018-07-17 11:52:24,627 - INFO - test
2018-07-17 11:52:44,637 - INFO - test
2018-07-17 11:53:04,642 - INFO - test
2018-07-17 11:53:24,649 - INFO - test
2018-07-17 11:53:44,656 - INFO - test
2018-07-17 11:54:04,663 - INFO - test
2018-07-17 11:54:24,665 - INFO - test
2018-07-17 11:54:44,673 - INFO - test
2018-07-17 11:55:04,688 - INFO - test
2018-07-17 11:55:24,699 - INFO - test
2018-07-17 11:55:44,706 - INFO - test
2018-07-17 11:56:04,718 - INFO - test
2018-07-17 11:56:24,726 - INFO - test
2018-07-17 11:56:44,735 - INFO - test
2018-07-17 11:57:04,745 - INFO - test
2018-07-17 11:57:24,748 - INFO - test
2018-07-17 11:57:44,754 - INFO - test
2018-07-17 11:58:04,762 - INFO - test
2018-07-17 11:58:24,770 - INFO - test
2018-07-17 11:58:44,776 - INFO - test
2018-07-17 11:59:04,788 - INFO - test
2018-07-17 11:59:24,796 - INFO - test
2018-07-17 11:59:44,806 - INFO - test
2018-07-17 12:00:04,819 - INFO - test
2018-07-17 12:00:24,828 - INFO - test
2018-07-17 12:00:44,830 - INFO - test
2018-07-17 12:01:04,842 - INFO - test
2018-07-17 12:01:24,851 - INFO - test
2018-07-17 12:01:44,861 - INFO - test
2018-07-17 12:02:04,871 - INFO - test
2018-07-17 12:02:24,878 - INFO - test
2018-07-17 12:02:44,881 - INFO - test
2018-07-17 12:03:04,892 - INFO - test
2018-07-17 12:03:24,902 - INFO - test
2018-07-17 12:03:44,905 - INFO - test
2018-07-17 12:04:04,914 - INFO - test
2018-07-17 12:04:24,928 - INFO - test
2018-07-17 12:04:44,941 - INFO - test
2018-07-17 12:05:04,952 - INFO - test
2018-07-17 12:05:24,953 - INFO - test
2018-07-17 12:05:44,960 - INFO - test
2018-07-17 12:06:04,971 - INFO - test
2018-07-17 12:06:24,973 - INFO - test
2018-07-17 12:06:44,984 - INFO - test
2018-07-17 12:07:04,997 - INFO - test
2018-07-17 12:07:25,006 - INFO - test
2018-07-17 12:07:45,010 - INFO - test
2018-07-17 12:08:05,018 - INFO - test
2018-07-17 12:08:25,026 - INFO - test
2018-07-17 12:08:45,030 - INFO - test
2018-07-17 12:09:05,042 - INFO - test
2018-07-17 12:09:25,049 - INFO - test
2018-07-17 12:09:45,055 - INFO - test
2018-07-17 12:10:05,059 - INFO - test
2018-07-17 12:10:25,062 - INFO - test
2018-07-17 12:10:45,063 - INFO - test
2018-07-17 12:11:05,074 - INFO - test
2018-07-17 12:11:25,079 - INFO - test
2018-07-17 12:11:45,088 - INFO - test
2018-07-17 12:12:05,099 - INFO - test
2018-07-17 12:12:25,107 - INFO - test
2018-07-17 12:12:45,115 - INFO - test
2018-07-17 12:13:05,129 - INFO - test
2018-07-17 12:13:25,135 - INFO - test
2018-07-17 12:13:45,145 - INFO - test
2018-07-17 12:14:05,151 - INFO - test
2018-07-17 12:14:25,158 - INFO - test
2018-07-17 12:14:45,166 - INFO - test
2018-07-17 12:15:05,176 - INFO - test
2018-07-17 12:15:25,178 - INFO - test
2018-07-17 12:15:45,187 - INFO - test
2018-07-17 12:16:05,198 - INFO - test
2018-07-17 12:16:25,207 - INFO - test
2018-07-17 12:16:45,214 - INFO - test
2018-07-17 12:17:05,222 - INFO - test
2018-07-17 12:17:25,228 - INFO - test
2018-07-17 12:17:45,238 - INFO - test
2018-07-17 12:18:05,250 - INFO - test
2018-07-17 12:18:25,259 - INFO - test
2018-07-17 12:18:45,266 - INFO - test
2018-07-17 12:19:05,276 - INFO - test
2018-07-17 12:19:25,287 - INFO - test
2018-07-17 12:19:45,297 - INFO - test
2018-07-17 12:20:05,311 - INFO - test
2018-07-17 12:20:25,319 - INFO - test
2018-07-17 12:20:45,327 - INFO - test
2018-07-17 12:21:05,335 - INFO - test
2018-07-17 12:21:25,344 - INFO - test
2018-07-17 12:21:45,352 - INFO - test
2018-07-17 12:22:05,364 - INFO - test
2018-07-17 12:22:25,375 - INFO - test
2018-07-17 12:22:45,381 - INFO - test
2018-07-17 12:23:05,387 - INFO - test
2018-07-17 12:23:25,390 - INFO - test
2018-07-17 12:23:45,391 - INFO - test
2018-07-17 12:24:05,396 - INFO - test
2018-07-17 12:24:25,401 - INFO - test
2018-07-17 12:24:45,406 - INFO - test
2018-07-17 12:25:05,411 - INFO - test
2018-07-17 12:25:25,415 - INFO - test
2018-07-17 12:25:45,421 - INFO - test
2018-07-17 12:26:05,425 - INFO - test
2018-07-17 12:26:25,428 - INFO - test
2018-07-17 12:26:45,433 - INFO - test
2018-07-17 12:27:05,439 - INFO - test
2018-07-17 12:27:25,445 - INFO - test
2018-07-17 12:27:45,448 - INFO - test
2018-07-17 12:28:05,451 - INFO - test
2018-07-17 12:28:25,456 - INFO - test
2018-07-17 12:28:45,461 - INFO - test
2018-07-17 12:29:05,470 - INFO - test
2018-07-17 12:29:25,472 - INFO - test
2018-07-17 12:29:45,477 - INFO - test
2018-07-17 12:30:05,484 - INFO - test
2018-07-17 12:30:25,489 - INFO - test
2018-07-17 12:30:45,491 - INFO - test
2018-07-17 12:31:05,497 - INFO - test
2018-07-17 12:31:25,502 - INFO - test
2018-07-17 12:31:45,507 - INFO - test
2018-07-17 12:32:05,513 - INFO - test
2018-07-17 12:32:25,518 - INFO - test
2018-07-17 12:32:45,523 - INFO - test
2018-07-17 12:33:05,528 - INFO - test
2018-07-17 12:33:25,533 - INFO - test
2018-07-17 12:33:45,536 - INFO - test
2018-07-17 12:34:05,543 - INFO - test
2018-07-17 12:34:25,551 - INFO - test
2018-07-17 12:34:45,557 - INFO - test
2018-07-17 12:35:05,563 - INFO - test
2018-07-17 12:35:25,571 - INFO - test
2018-07-17 12:35:45,576 - INFO - test
2018-07-17 12:36:05,581 - INFO - test
2018-07-17 12:36:25,586 - INFO - test
2018-07-17 12:36:45,592 - INFO - test
2018-07-17 12:37:05,599 - INFO - test
2018-07-17 12:37:25,603 - INFO - test
2018-07-17 12:37:45,606 - INFO - test
2018-07-17 12:38:05,615 - INFO - test
2018-07-17 12:38:25,618 - INFO - test
2018-07-17 12:38:45,623 - INFO - test
2018-07-17 12:39:05,630 - INFO - test
2018-07-17 12:39:25,636 - INFO - test
2018-07-17 12:39:45,641 - INFO - test
2018-07-17 12:40:05,648 - INFO - test
2018-07-17 12:40:25,653 - INFO - test
2018-07-17 12:40:45,658 - INFO - test
2018-07-17 12:41:05,662 - INFO - test
2018-07-17 12:41:25,666 - INFO - test
2018-07-17 12:41:45,669 - INFO - test
2018-07-17 12:42:05,670 - INFO - test
2018-07-17 12:42:25,677 - INFO - test
2018-07-17 12:42:45,681 - INFO - test
2018-07-17 12:43:05,687 - INFO - test
2018-07-17 12:43:25,692 - INFO - test
2018-07-17 12:43:45,696 - INFO - test
2018-07-17 12:44:05,703 - INFO - test
2018-07-17 12:44:25,708 - INFO - test
2018-07-17 12:44:45,710 - INFO - test
2018-07-17 12:45:05,715 - INFO - test
2018-07-17 12:45:25,720 - INFO - test
2018-07-17 12:45:45,726 - INFO - test
2018-07-17 12:46:05,730 - INFO - test
2018-07-17 12:46:25,736 - INFO - test
2018-07-17 12:46:45,741 - INFO - test
2018-07-17 12:47:05,746 - INFO - test
2018-07-17 12:47:25,748 - INFO - test
2018-07-17 12:47:45,750 - INFO - test
2018-07-17 12:48:05,753 - INFO - test
2018-07-17 12:48:25,758 - INFO - test
2018-07-17 12:48:45,762 - INFO - test
2018-07-17 12:49:05,767 - INFO - test
2018-07-17 12:49:25,777 - INFO - test
2018-07-17 12:49:45,780 - INFO - test
2018-07-17 12:50:05,785 - INFO - test
2018-07-17 12:50:25,789 - INFO - test
2018-07-17 12:50:45,794 - INFO - test
2018-07-17 12:51:05,795 - INFO - test
2018-07-17 12:51:25,799 - INFO - test
2018-07-17 12:51:45,804 - INFO - test
2018-07-17 12:52:05,807 - INFO - test
2018-07-17 12:52:25,808 - INFO - test
2018-07-17 12:52:45,812 - INFO - test
2018-07-17 12:53:05,817 - INFO - test
2018-07-17 12:53:25,822 - INFO - test
2018-07-17 12:53:45,825 - INFO - test
2018-07-17 12:54:05,831 - INFO - test
2018-07-17 12:54:25,837 - INFO - test
2018-07-17 12:54:45,842 - INFO - test
2018-07-17 12:55:05,848 - INFO - test
2018-07-17 12:55:25,851 - INFO - test
2018-07-17 12:55:45,856 - INFO - test
2018-07-17 12:56:05,862 - INFO - test
2018-07-17 12:56:25,867 - INFO - test
2018-07-17 12:56:45,872 - INFO - test
2018-07-17 12:57:05,880 - INFO - test
2018-07-17 12:57:25,885 - INFO - test
2018-07-17 12:57:45,891 - INFO - test
2018-07-17 12:58:05,900 - INFO - test
2018-07-17 12:58:25,906 - INFO - test
2018-07-17 12:58:45,912 - INFO - test
2018-07-17 12:59:05,918 - INFO - test
2018-07-17 12:59:25,922 - INFO - test
